codice_istat,denominazione,codice_catastale,regione,provincia,sigla_provincia,superficie_km2,popolazione_residente,popolazione_legale,zona_altimetrica,altitudine,comune_litoraneo,comune_isolano
070036,Mafalda,E799,Molise,Campobasso,CB,32.5053,1088,1092,4,459,0,0
070037,Matrice,F055,Molise,Campobasso,CB,20.4211,1021,1056,1,689,0,0
070038,Mirabello Sannitico,F233,Molise,Campobasso,CB,21.4272,2040,2037,1,593,0,0
070039,Molise,F294,Molise,Campobasso,CB,5.2,145,158,1,846,0,0
070040,Monacilioni,F322,Molise,Campobasso,CB,27.214,444,479,1,597,0,0
070041,Montagano,F391,Molise,Campobasso,CB,26.6236,968,1008,1,792,0,0
070042,Montecilfone,F475,Molise,Campobasso,CB,22.919,1201,1204,4,388,0,0
070043,Montefalcone nel Sannio,F495,Molise,Campobasso,CB,32.5674,1342,1399,1,654,0,0
070044,Montelongo,F548,Molise,Campobasso,CB,12.7631,279,315,3,581,0,0
070045,Montemitro,F569,Molise,Campobasso,CB,16.2928,274,299,3,478,0,0
070046,Montenero di Bisaccia,F576,Molise,Campobasso,CB,93.2217,6180,6191,4,274,1,0
070047,Montorio nei Frentani,F689,Molise,Campobasso,CB,31.6629,347,366,3,650,0,0
070048,Morrone del Sannio,F748,Molise,Campobasso,CB,45.84,512,533,3,824,0,0
070049,Oratino,G086,Molise,Campobasso,CB,17.8848,1685,1625,1,785,0,0
070050,Palata,G257,Molise,Campobasso,CB,43.8179,1469,1575,3,472,0,0
070051,Petacciato,G506,Molise,Campobasso,CB,35.4504,3557,3494,4,223,1,0
070052,Petrella Tifernina,G512,Molise,Campobasso,CB,26.5154,1020,1044,3,643,0,0
070053,Pietracatella,G609,Molise,Campobasso,CB,50.2809,1207,1249,3,678,0,0
070054,Pietracupa,G610,Molise,Campobasso,CB,10.0789,190,207,1,668,0,0
070055,Portocannone,G910,Molise,Campobasso,CB,13.1136,2322,2339,4,149,0,0
070056,Provvidenti,H083,Molise,Campobasso,CB,14.0324,100,107,3,570,0,0
070057,Riccia,H273,Molise,Campobasso,CB,70.0393,4710,4901,1,666,0,0
070058,Ripabottoni,H311,Molise,Campobasso,CB,31.9604,419,456,1,612,0,0
070059,Ripalimosani,H313,Molise,Campobasso,CB,33.8276,2985,3036,1,649,0,0
070060,Roccavivara,H454,Molise,Campobasso,CB,21.044,596,641,1,645,0,0
070061,Rotello,H589,Molise,Campobasso,CB,70.74,1116,1122,3,349,0,0
070062,Salcito,H693,Molise,Campobasso,CB,28.2595,648,631,1,688,0,0
070063,San Biase,H782,Molise,Campobasso,CB,11.846,124,134,1,808,0,0
070064,San Felice del Molise,H833,Molise,Campobasso,CB,24.3719,532,560,3,524,0,0
070065,San Giacomo degli Schiavoni,H867,Molise,Campobasso,CB,11.0533,1376,1392,4,178,0,0
070066,San Giovanni in Galdo,H920,Molise,Campobasso,CB,19.4484,495,537,3,558,0,0
070067,San Giuliano del Sannio,H928,Molise,Campobasso,CB,24.0508,987,958,1,638,0,0
070068,San Giuliano di Puglia,H929,Molise,Campobasso,CB,42.0477,980,989,3,454,0,0
070069,San Martino in Pensilis,H990,Molise,Campobasso,CB,100.6521,4417,4531,4,288,0,0
070070,San Massimo,I023,Molise,Campobasso,CB,27.3299,820,802,1,623,0,0
070071,San Polo Matese,I122,Molise,Campobasso,CB,15.2841,478,476,1,730,0,0
070072,Santa Croce di Magliano,I181,Molise,Campobasso,CB,53.3671,3876,4012,3,613,0,0
070073,Sant'Angelo Limosano,I289,Molise,Campobasso,CB,16.8688,301,317,1,888,0,0
070074,Sant'Elia a Pianisi,I320,Molise,Campobasso,CB,68.2451,1511,1585,3,651,0,0
070075,Sepino,I618,Molise,Campobasso,CB,61.3707,1804,1795,1,705,0,0
070076,Spinete,I910,Molise,Campobasso,CB,17.8338,1141,1186,1,617,0,0
070077,Tavenna,L069,Molise,Campobasso,CB,21.9697,559,602,4,539,0,0
070078,Termoli,L113,Molise,Campobasso,CB,55.9425,31836,32391,4,26,1,0
070079,Torella del Sannio,L215,Molise,Campobasso,CB,16.7317,699,704,1,814,0,0
070080,Toro,L230,Molise,Campobasso,CB,24.0581,1229,1243,3,590,0,0
070081,Trivento,L435,Molise,Campobasso,CB,73.6983,4338,4437,1,583,0,0
070082,Tufara,L458,Molise,Campobasso,CB,35.5162,757,798,3,449,0,0
070083,Ururi,L505,Molise,Campobasso,CB,31.6494,2359,2470,3,266,0,0
070084,Vinchiaturo,M057,Molise,Campobasso,CB,35.4776,3303,3296,1,619,0,0
071001,Accadia,A015,Puglia,Foggia,FG,30.7358,2216,2182,1,660,0,0
071002,Alberona,A150,Puglia,Foggia,FG,49.7468,832,849,3,704,0,0
071003,Anzano di Puglia,A320,Puglia,Foggia,FG,11.014,1075,1103,1,748,0,0
071004,Apricena,A339,Puglia,Foggia,FG,172.5021,12466,12617,5,78,0,0
071005,Ascoli Satriano,A463,Puglia,Foggia,FG,336.67,5671,5925,3,401,0,0
071006,Biccari,A854,Puglia,Foggia,FG,106.6446,2594,2640,3,467,0,0
071007,Bovino,B104,Puglia,Foggia,FG,84.9297,2881,2998,3,624,0,0
071008,Cagnano Varano,B357,Puglia,Foggia,FG,166.8179,6579,6648,4,153,1,0
071009,Candela,B584,Puglia,Foggia,FG,96.8083,2574,2540,3,471,0,0
071010,Carapelle,B724,Puglia,Foggia,FG,25.0021,6886,6782,5,61,0,0
071011,Carlantino,B784,Puglia,Foggia,FG,34.7114,782,826,3,570,0,0
071012,Carpino,B829,Puglia,Foggia,FG,80.0492,3747,3881,4,128,0,0
071013,Casalnuovo Monterotaro,B904,Puglia,Foggia,FG,48.361,1355,1379,3,418,0,0
071014,Casalvecchio di Puglia,B917,Puglia,Foggia,FG,31.9322,1633,1704,3,467,0,0
071015,Castelluccio dei Sauri,C198,Puglia,Foggia,FG,51.4736,1999,2038,3,274,0,0
071016,Castelluccio Valmaggiore,C202,Puglia,Foggia,FG,26.7854,1183,1226,3,600,0,0
071017,Castelnuovo della Daunia,C222,Puglia,Foggia,FG,61.486,1240,1292,3,550,0,0
071018,Celenza Valfortore,C429,Puglia,Foggia,FG,65.4172,1302,1403,3,491,0,0
071019,Celle di San Vito,C442,Puglia,Foggia,FG,18.413,142,147,1,732,0,0
071020,Cerignola,C514,Puglia,Foggia,FG,593.9176,56900,57127,5,122,0,0
071021,Chieuti,C633,Puglia,Foggia,FG,61.5172,1470,1563,5,214,1,0
071022,Deliceto,D269,Puglia,Foggia,FG,75.852,3464,3563,3,581,0,0
071023,Faeto,D459,Puglia,Foggia,FG,26.0981,609,606,1,807,0,0
071024,Foggia,D643,Puglia,Foggia,FG,509.2543,145198,146803,5,79,0,0
071025,Ischitella,E332,Puglia,Foggia,FG,85.4745,4057,4155,4,312,1,0
071026,Isole Tremiti,E363,Puglia,Foggia,FG,3.1943,486,464,5,38,1,1
071027,Lesina,E549,Puglia,Foggia,FG,160.2258,6217,6220,5,1,1,0
071028,Lucera,E716,Puglia,Foggia,FG,339.7869,30591,31458,5,220,0,0
071029,Manfredonia,E885,Puglia,Foggia,FG,354.795,53391,54342,5,6,1,0
071031,Mattinata,F059,Puglia,Foggia,FG,73.4861,5876,6031,4,81,1,0
071032,Monteleone di Puglia,F538,Puglia,Foggia,FG,36.4104,907,959,1,843,0,0
071033,Monte Sant'Angelo,F631,Puglia,Foggia,FG,245.1492,11006,11508,4,791,1,0
071034,Motta Montecorvino,F777,Puglia,Foggia,FG,19.9411,603,655,3,626,0,0
071035,Orsara di Puglia,G125,Puglia,Foggia,FG,83.0055,2477,2521,1,680,0,0
071036,Orta Nova,G131,Puglia,Foggia,FG,105.2375,16597,16869,5,73,0,0
071037,Panni,G312,Puglia,Foggia,FG,32.7042,672,714,1,734,0,0
071038,Peschici,G487,Puglia,Foggia,FG,49.3846,4276,4305,4,90,1,0
071039,Pietramontecorvino,G604,Puglia,Foggia,FG,71.6453,2415,2511,3,457,0,0
071040,Poggio Imperiale,G761,Puglia,Foggia,FG,52.8825,2516,2511,5,73,0,0
071041,Rignano Garganico,H287,Puglia,Foggia,FG,89.3967,1748,1847,3,577,0,0
071042,Rocchetta Sant'Antonio,H467,Puglia,Foggia,FG,72.465,1616,1683,3,595,0,0
071043,Rodi Garganico,H480,Puglia,Foggia,FG,13.5157,3323,3350,4,49,1,0
071044,Roseto Valfortore,H568,Puglia,Foggia,FG,50.0513,981,986,1,647,0,0
071046,San Giovanni Rotondo,H926,Puglia,Foggia,FG,261.9689,26249,26382,3,570,0,0
071047,San Marco in Lamis,H985,Puglia,Foggia,FG,234.1972,12313,12789,3,563,0,0
071048,San Marco la Catola,H986,Puglia,Foggia,FG,28.6248,841,890,3,676,0,0
071049,San Nicandro Garganico,I054,Puglia,Foggia,FG,173.3573,13485,13986,5,211,1,0
071050,San Paolo di Civitate,I072,Puglia,Foggia,FG,91.1609,5344,5563,5,186,0,0
071051,San Severo,I158,Puglia,Foggia,FG,336.3048,49136,49843,5,92,0,0
071052,Sant'Agata di Puglia,I193,Puglia,Foggia,FG,116.1328,1769,1831,3,737,0,0
071053,Serracapriola,I641,Puglia,Foggia,FG,143.3327,3566,3704,5,267,1,0
071054,Stornara,I962,Puglia,Foggia,FG,33.8637,5770,5707,5,108,0,0
071055,Stornarella,I963,Puglia,Foggia,FG,33.8121,5338,5228,5,153,0,0
071056,Torremaggiore,L273,Puglia,Foggia,FG,210.0083,16371,16567,5,172,0,0
071058,Troia,L447,Puglia,Foggia,FG,168.2451,6574,6771,5,432,0,0
071059,Vico del Gargano,L842,Puglia,Foggia,FG,111.0362,7207,7353,4,449,1,0
071060,Vieste,L858,Puglia,Foggia,FG,169.2739,13279,13434,4,21,1,0
071061,Volturara Appula,M131,Puglia,Foggia,FG,51.997,353,391,3,516,0,0
071062,Volturino,M132,Puglia,Foggia,FG,58.3471,1503,1554,3,702,0,0
071063,Ordona,M266,Puglia,Foggia,FG,39.5653,3375,2820,5,115,0,0
071064,Zapponeta,M267,Puglia,Foggia,FG,41.7454,3237,3284,5,0,1,0
072001,Acquaviva delle Fonti,A048,Puglia,Bari,BA,132.0244,19746,20087,3,302,0,0
072002,Adelfia,A055,Puglia,Bari,BA,29.814,16436,16554,5,154,0,0
072003,Alberobello,A149,Puglia,Bari,BA,40.823,10102,10331,3,421,0,0
072004,Altamura,A225,Puglia,Bari,BA,431.3698,70163,69855,3,471,0,0
072006,Bari,A662,Puglia,Bari,BA,117.5569,315831,315948,5,17,1,0
072008,Binetto,A874,Puglia,Bari,BA,17.6537,2164,2138,5,173,0,0
072010,Bitetto,A892,Puglia,Bari,BA,33.9452,11742,11794,5,138,0,0
072011,Bitonto,A893,Puglia,Bari,BA,174.3367,52958,53396,3,115,0,0
072012,Bitritto,A894,Puglia,Bari,BA,17.9815,11428,11287,5,105,0,0
072014,Capurso,B716,Puglia,Bari,BA,15.1051,15073,15275,5,76,0,0
072015,Casamassima,B923,Puglia,Bari,BA,78.4318,19213,19404,3,226,0,0
072016,Cassano delle Murge,B998,Puglia,Bari,BA,90.1971,15126,14970,3,343,0,0
072017,Castellana Grotte,C134,Puglia,Bari,BA,69.1287,19697,19401,3,297,0,0
072018,Cellamare,C436,Puglia,Bari,BA,5.9107,5790,5798,5,114,0,0
072019,Conversano,C975,Puglia,Bari,BA,128.4208,25938,25784,3,217,0,0
072020,Corato,C983,Puglia,Bari,BA,169.278,46938,47117,3,230,0,0
072021,Gioia del Colle,E038,Puglia,Bari,BA,208.9351,26465,26731,3,359,0,0
072022,Giovinazzo,E047,Puglia,Bari,BA,44.2848,19156,19485,5,11,1,0
072023,Gravina in Puglia,E155,Puglia,Bari,BA,384.7183,42146,42915,3,369,0,0
072024,Grumo Appula,E223,Puglia,Bari,BA,81.3013,12075,12284,3,184,0,0
072025,Locorotondo,E645,Puglia,Bari,BA,48.1788,13859,13978,3,397,0,0
072027,Modugno,F262,Puglia,Bari,BA,32.2363,36038,36539,5,89,0,0
072028,Mola di Bari,F280,Puglia,Bari,BA,50.9421,24245,24625,5,16,1,0
072029,Molfetta,F284,Puglia,Bari,BA,59.1111,57229,57645,5,9,1,0
072030,Monopoli,F376,Puglia,Bari,BA,157.8626,47757,48078,5,16,1,0
072031,Noci,F915,Puglia,Bari,BA,150.5967,18122,18444,3,417,0,0
072032,Noicattaro,F923,Puglia,Bari,BA,40.7926,25902,26016,5,96,0,0
072033,Palo del Colle,G291,Puglia,Bari,BA,79.7123,20366,20761,3,173,0,0
072034,Poggiorsini,G769,Puglia,Bari,BA,43.4435,1275,1291,3,461,0,0
072035,Polignano a Mare,G787,Puglia,Bari,BA,63.102,17353,17680,5,34,1,0
072036,Putignano,H096,Puglia,Bari,BA,100.154,25718,26087,3,368,0,0
072037,Rutigliano,H643,Puglia,Bari,BA,53.8522,18223,18262,5,125,0,0
072038,Ruvo di Puglia,H645,Puglia,Bari,BA,223.8251,24254,24520,3,260,0,0
072039,Sammichele di Bari,H749,Puglia,Bari,BA,34.2339,5908,6074,3,281,0,0
072040,Sannicandro di Bari,I053,Puglia,Bari,BA,56.7931,9555,9592,3,178,0,0
072041,Santeramo in Colle,I330,Puglia,Bari,BA,144.8516,25648,25870,3,496,0,0
072043,Terlizzi,L109,Puglia,Bari,BA,69.2295,25982,26209,3,194,0,0
072044,Toritto,L220,Puglia,Bari,BA,75.3507,7972,8061,3,236,0,0
072046,Triggiano,L425,Puglia,Bari,BA,20.1384,25764,26113,5,57,0,0
072047,Turi,L472,Puglia,Bari,BA,71.3995,12968,12928,3,254,0,0
072048,Valenzano,L571,Puglia,Bari,BA,15.9787,17220,17457,5,87,0,0
073001,Avetrana,A514,Puglia,Taranto,TA,74.1708,6160,6311,5,61,0,0
073002,Carosino,B808,Puglia,Taranto,TA,10.9347,6468,6663,5,70,0,0
073003,Castellaneta,C136,Puglia,Taranto,TA,242.389,15927,16343,4,230,1,0
073004,Crispiano,D171,Puglia,Taranto,TA,112.3006,12939,13231,5,249,0,0
073005,Faggiano,D463,Puglia,Taranto,TA,21.0646,3374,3423,5,53,0,0
073006,Fragagnano,D754,Puglia,Taranto,TA,22.4128,4927,4999,5,126,0,0
073007,Ginosa,E036,Puglia,Taranto,TA,188.5984,21717,21869,4,258,1,0
073008,Grottaglie,E205,Puglia,Taranto,TA,102.1223,30198,30869,5,108,0,0
073009,Laterza,E469,Puglia,Taranto,TA,161.1732,14701,14906,4,331,0,0
073010,Leporano,E537,Puglia,Taranto,TA,15.3299,8183,8187,5,46,1,0
073011,Lizzano,E630,Puglia,Taranto,TA,47.178,9485,9628,5,54,1,0
073012,Manduria,E882,Puglia,Taranto,TA,180.4419,29665,30117,5,84,1,0
073013,Martina Franca,E986,Puglia,Taranto,TA,298.7193,46754,47301,4,431,0,0
073014,Maruggio,E995,Puglia,Taranto,TA,49.0754,5158,5288,5,30,1,0
073015,Massafra,F027,Puglia,Taranto,TA,127.9938,31845,32116,5,99,1,0
073016,Monteiasi,F531,Puglia,Taranto,TA,9.7461,5209,5377,5,51,0,0
073017,Montemesola,F563,Puglia,Taranto,TA,16.4329,3478,3608,5,180,0,0
073018,Monteparano,F587,Puglia,Taranto,TA,3.8487,2261,2315,5,123,0,0
073019,Mottola,F784,Puglia,Taranto,TA,213.9608,15125,15419,4,382,0,0
073020,Palagianello,G251,Puglia,Taranto,TA,43.8616,7502,7627,5,134,0,0
073021,Palagiano,G252,Puglia,Taranto,TA,69.9867,15701,15788,5,44,1,0
073022,Pulsano,H090,Puglia,Taranto,TA,18.5281,11212,11204,5,39,1,0
073023,Roccaforzata,H409,Puglia,Taranto,TA,6.1454,1760,1800,5,135,0,0
073024,San Giorgio Ionico,H882,Puglia,Taranto,TA,23.5597,13951,14355,5,71,0,0
073025,San Marzano di San Giuseppe,I018,Puglia,Taranto,TA,19.1944,8826,8963,5,141,0,0
073026,Sava,I467,Puglia,Taranto,TA,44.5686,15166,15423,5,109,0,0
073027,Taranto,L049,Puglia,Taranto,TA,249.725,186011,189461,5,13,1,0
073028,Torricella,L294,Puglia,Taranto,TA,26.9321,4090,4165,5,29,1,0
073029,Statte,M298,Puglia,Taranto,TA,67.3201,12643,13136,5,143,0,0
074001,Brindisi,B180,Puglia,Brindisi,BR,333.3038,81723,83317,5,16,1,0
074002,Carovigno,B809,Puglia,Brindisi,BR,106.6426,17040,16925,5,164,1,0
074003,Ceglie Messapica,C424,Puglia,Brindisi,BR,132.0198,18502,18880,4,291,0,0
074004,Cellino San Marco,C448,Puglia,Brindisi,BR,37.8386,5967,6170,5,59,0,0
074005,Cisternino,C741,Puglia,Brindisi,BR,54.1686,11040,11231,4,376,0,0
074006,Erchie,D422,Puglia,Brindisi,BR,44.6284,8125,8286,5,68,0,0
074007,Fasano,D508,Puglia,Brindisi,BR,131.801,38863,38943,4,120,1,0
074008,Francavilla Fontana,D761,Puglia,Brindisi,BR,177.9372,34550,35246,5,144,0,0
074009,Latiano,E471,Puglia,Brindisi,BR,55.3819,13359,13660,5,97,0,0
074010,Mesagne,F152,Puglia,Brindisi,BR,124.0503,25921,26114,5,75,0,0
074011,Oria,G098,Puglia,Brindisi,BR,83.6671,14377,14569,5,132,0,0
074012,Ostuni,G187,Puglia,Brindisi,BR,225.5602,29943,30302,4,213,1,0
074013,San Donaci,H822,Puglia,Brindisi,BR,34.0442,6086,6216,5,46,0,0
074014,San Michele Salentino,I045,Puglia,Brindisi,BR,26.5342,6027,6134,5,154,0,0
074015,San Pancrazio Salentino,I066,Puglia,Brindisi,BR,56.6776,9031,9386,5,64,0,0
074016,San Pietro Vernotico,I119,Puglia,Brindisi,BR,46.974,12843,13156,5,38,1,0
074017,San Vito dei Normanni,I396,Puglia,Brindisi,BR,67.0762,17833,18267,5,109,0,0
074018,Torchiarolo,L213,Puglia,Brindisi,BR,32.4555,5303,5241,5,26,1,0
074019,Torre Santa Susanna,L280,Puglia,Brindisi,BR,55.7649,10086,10151,5,68,0,0
074020,Villa Castelli,L920,Puglia,Brindisi,BR,35.1455,8948,9079,4,253,0,0
075002,Alessano,A184,Puglia,Lecce,LE,28.6929,5989,6080,5,139,1,0
075003,Alezio,A185,Puglia,Lecce,LE,16.7893,5682,5629,5,65,0,0
075004,Alliste,A208,Puglia,Lecce,LE,23.5298,6414,6481,5,52,1,0
075005,Andrano,A281,Puglia,Lecce,LE,15.713,4435,4609,5,114,1,0
075006,Aradeo,A350,Puglia,Lecce,LE,8.5803,8836,8928,5,75,0,0
075007,Arnesano,A425,Puglia,Lecce,LE,13.5439,3905,3946,5,31,0,0
075008,Bagnolo del Salento,A572,Puglia,Lecce,LE,6.7447,1718,1767,5,102,0,0
075009,Botrugno,B086,Puglia,Lecce,LE,9.7501,2597,2613,5,91,0,0
075010,Calimera,B413,Puglia,Lecce,LE,11.1808,6673,6777,5,57,0,0
075011,Campi Salentina,B506,Puglia,Lecce,LE,45.8789,9663,9885,5,33,0,0
075012,Cannole,B616,Puglia,Lecce,LE,20.3481,1566,1631,5,91,0,0
075013,Caprarica di Lecce,B690,Puglia,Lecce,LE,10.7072,2250,2322,5,55,0,0
075014,Carmiano,B792,Puglia,Lecce,LE,24.2401,11660,11720,5,35,0,0
075015,Carpignano Salentino,B822,Puglia,Lecce,LE,48.9858,3641,3678,5,70,0,0
075016,Casarano,B936,Puglia,Lecce,LE,38.7273,19093,19372,5,112,0,0
075017,Castri di Lecce,C334,Puglia,Lecce,LE,12.9451,2721,2789,5,47,0,0
075018,Castrignano de' Greci,C335,Puglia,Lecce,LE,9.6246,3631,3727,5,85,0,0
075019,Castrignano del Capo,C336,Puglia,Lecce,LE,20.7775,5093,5143,5,125,1,0
075020,Cavallino,C377,Puglia,Lecce,LE,22.6543,13044,12839,5,41,0,0
075021,Collepasso,C865,Puglia,Lecce,LE,12.7891,5512,5685,5,122,0,0
075022,Copertino,C978,Puglia,Lecce,LE,58.5316,22827,23159,5,38,0,0
075023,Corigliano d'Otranto,D006,Puglia,Lecce,LE,28.4134,5558,5697,5,102,0,0
075024,Corsano,D044,Puglia,Lecce,LE,9.1123,5077,5199,5,127,1,0
075025,Cursi,D223,Puglia,Lecce,LE,8.3579,3821,3891,5,91,0,0
075026,Cutrofiano,D237,Puglia,Lecce,LE,56.8072,8657,8721,5,79,0,0
075027,Diso,D305,Puglia,Lecce,LE,11.4238,2798,2852,5,103,1,0
075028,Gagliano del Capo,D851,Puglia,Lecce,LE,16.615,4819,4894,5,144,1,0
075029,Galatina,D862,Puglia,Lecce,LE,82.6465,25319,25885,5,86,0,0
075030,Galatone,D863,Puglia,Lecce,LE,47.0701,14836,15095,5,63,1,0
075031,Gallipoli,D883,Puglia,Lecce,LE,41.2324,18934,19561,5,20,1,0
075032,Giuggianello,E053,Puglia,Lecce,LE,10.2665,1125,1141,5,82,0,0
075033,Giurdignano,E061,Puglia,Lecce,LE,14.0433,1947,1946,5,74,0,0
075034,Guagnano,E227,Puglia,Lecce,LE,38.0295,5306,5486,5,47,0,0
075035,Lecce,E506,Puglia,Lecce,LE,239.5758,94187,94783,5,52,1,0
075036,Lequile,E538,Puglia,Lecce,LE,36.704,8574,8688,5,37,0,0
075037,Leverano,E563,Puglia,Lecce,LE,49.5031,13393,13763,5,38,0,0
075038,Lizzanello,E629,Puglia,Lecce,LE,25.4163,11858,11840,5,40,0,0
075039,Maglie,E815,Puglia,Lecce,LE,22.663,13265,13619,5,87,0,0
075040,Martano,E979,Puglia,Lecce,LE,22.2472,8478,8620,5,90,0,0
075041,Martignano,E984,Puglia,Lecce,LE,6.4923,1539,1586,5,90,0,0
075042,Matino,F054,Puglia,Lecce,LE,26.6287,10817,10993,5,79,0,0
075043,Melendugno,F101,Puglia,Lecce,LE,92.339,10055,9996,5,38,1,0
075044,Melissano,F109,Puglia,Lecce,LE,12.5487,6575,6771,5,56,0,0
075045,Melpignano,F117,Puglia,Lecce,LE,11.1038,2070,2126,5,90,0,0
075046,Miggiano,F194,Puglia,Lecce,LE,7.7989,3234,3296,5,110,0,0
075047,Minervino di Lecce,F221,Puglia,Lecce,LE,18.1285,3419,3500,5,93,0,0
075048,Monteroni di Lecce,F604,Puglia,Lecce,LE,16.7102,13208,13425,5,37,0,0
075049,Montesano Salentino,F623,Puglia,Lecce,LE,8.5283,2613,2599,5,108,0,0
075050,Morciano di Leuca,F716,Puglia,Lecce,LE,13.5715,3044,3049,5,135,1,0
075051,Muro Leccese,F816,Puglia,Lecce,LE,16.7675,4632,4765,5,78,0,0
075052,Nardò,F842,Puglia,Lecce,LE,193.2891,30752,30790,5,45,1,0
075053,Neviano,F881,Puglia,Lecce,LE,16.302,4837,4954,5,115,0,0
075054,Nociglia,F916,Puglia,Lecce,LE,11.1262,2099,2159,5,108,0,0
075055,Novoli,F970,Puglia,Lecce,LE,18.0405,7508,7639,5,40,0,0
075056,Ortelle,G136,Puglia,Lecce,LE,10.2252,2175,2234,5,101,0,0
075057,Otranto,G188,Puglia,Lecce,LE,77.1974,5566,5715,5,18,1,0
075058,Palmariggi,G285,Puglia,Lecce,LE,8.9723,1359,1403,5,98,0,0
075059,Parabita,G325,Puglia,Lecce,LE,21.0919,8664,8741,5,78,0,0
075060,Patù,G378,Puglia,Lecce,LE,8.6901,1648,1688,5,121,1,0
075061,Poggiardo,G751,Puglia,Lecce,LE,19.9584,5753,5854,5,87,0,0
075063,Racale,H147,Puglia,Lecce,LE,24.2907,10703,10743,5,61,1,0
075064,Ruffano,H632,Puglia,Lecce,LE,39.7266,9267,9353,5,123,0,0
075065,Salice Salentino,H708,Puglia,Lecce,LE,59.8722,7619,7838,5,52,0,0
075066,Salve,H729,Puglia,Lecce,LE,33.0792,4541,4485,5,138,1,0
075067,Sanarica,H757,Puglia,Lecce,LE,13.0222,1467,1469,5,78,0,0
075068,San Cesario di Lecce,H793,Puglia,Lecce,LE,8.0888,7880,7912,5,44,0,0
075069,San Donato di Lecce,H826,Puglia,Lecce,LE,21.5772,5372,5484,5,70,0,0
075070,Sannicola,I059,Puglia,Lecce,LE,27.6393,5514,5702,5,74,0,0
075071,San Pietro in Lama,I115,Puglia,Lecce,LE,8.1977,3348,3390,5,46,0,0
075072,Santa Cesarea Terme,I172,Puglia,Lecce,LE,26.8398,2807,2847,5,34,1,0
075073,Scorrano,I549,Puglia,Lecce,LE,35.3304,6580,6726,5,102,0,0
075074,Seclì,I559,Puglia,Lecce,LE,8.776,1813,1820,5,74,0,0
075075,Sogliano Cavour,I780,Puglia,Lecce,LE,5.3306,3831,3932,5,80,0,0
075076,Soleto,I800,Puglia,Lecce,LE,30.4552,5106,5236,5,95,0,0
075077,Specchia,I887,Puglia,Lecce,LE,25.0953,4500,4602,5,136,0,0
075078,Spongano,I923,Puglia,Lecce,LE,12.4246,3400,3490,5,103,0,0
075079,Squinzano,I930,Puglia,Lecce,LE,31.1621,13320,13482,5,47,1,0
075080,Sternatia,I950,Puglia,Lecce,LE,16.7645,2091,2179,5,76,0,0
075081,Supersano,L008,Puglia,Lecce,LE,36.4055,4074,4181,5,104,0,0
075082,Surano,L010,Puglia,Lecce,LE,8.9883,1480,1542,5,105,0,0
075083,Surbo,L011,Puglia,Lecce,LE,20.6574,14517,14695,5,40,0,0
075084,Taurisano,L064,Puglia,Lecce,LE,23.6797,11187,11345,5,115,0,0
075085,Taviano,L074,Puglia,Lecce,LE,22.1319,11378,11551,5,57,1,0
075086,Tiggiano,L166,Puglia,Lecce,LE,7.7103,2835,2753,5,132,1,0
075087,Trepuzzi,L383,Puglia,Lecce,LE,23.7435,13727,14099,5,56,1,0
075088,Tricase,L419,Puglia,Lecce,LE,43.3294,16977,17142,5,106,1,0
075089,Tuglie,L462,Puglia,Lecce,LE,8.5013,5031,5067,5,93,0,0
075090,Ugento,L484,Puglia,Lecce,LE,100.4105,11891,12075,5,107,1,0
075091,Uggiano la Chiesa,L485,Puglia,Lecce,LE,14.458,4310,4347,5,81,0,0
075092,Veglie,L711,Puglia,Lecce,LE,62.3081,13142,13421,5,49,0,0
075093,Vernole,L776,Puglia,Lecce,LE,61.1948,6559,6774,5,39,1,0
075094,Zollino,M187,Puglia,Lecce,LE,9.9545,1825,1892,5,85,0,0
075095,San Cassiano,M264,Puglia,Lecce,LE,8.7757,1946,1963,5,95,0,0
075096,Castro,M261,Puglia,Lecce,LE,4.5708,2318,2365,5,89,1,0
075097,Porto Cesareo,M263,Puglia,Lecce,LE,35.1869,6486,6300,5,7,1,0
075098,Presicce-Acquarica,M428,Puglia,Lecce,LE,43.0594,9180,9402,5,111,0,0
076001,Abriola,A013,Basilicata,Potenza,PZ,97.1894,1225,1317,1,960,0,0
076002,Acerenza,A020,Basilicata,Potenza,PZ,77.6422,2045,2130,3,783,0,0
076003,Albano di Lucania,A131,Basilicata,Potenza,PZ,55.8747,1286,1362,1,853,0,0
076004,Anzi,A321,Basilicata,Potenza,PZ,77.0954,1483,1553,1,1004,0,0
076005,Armento,A415,Basilicata,Potenza,PZ,58.9765,543,579,1,652,0,0
076006,Atella,A482,Basilicata,Potenza,PZ,88.462,3608,3681,3,500,0,0
076007,Avigliano,A519,Basilicata,Potenza,PZ,85.4804,10465,10716,1,869,0,0
076008,Balvano,A604,Basilicata,Potenza,PZ,42.1516,1657,1742,1,436,0,0
076009,Banzi,A612,Basilicata,Potenza,PZ,83.0546,1155,1195,3,564,0,0
076010,Baragiano,A615,Basilicata,Potenza,PZ,29.603,2469,2534,1,614,0,0
076011,Barile,A666,Basilicata,Potenza,PZ,24.7494,2524,2621,3,595,0,0
076012,Bella,A743,Basilicata,Potenza,PZ,99.7262,4591,4727,1,672,0,0
076013,Brienza,B173,Basilicata,Potenza,PZ,82.9331,3855,3855,1,711,0,0
076014,Brindisi Montagna,B181,Basilicata,Potenza,PZ,59.8776,765,811,1,810,0,0
